# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	6912
#@/user_id	aae06e7b-1c87-4f88-82f7-00d22f8468fb
a 	啊	c=11 d=0.0676654 t=6912
jiu zhi dao le 	就知道了	c=1 d=6.28777e-13 t=6912
ju 	舉	c=0 d=4.16211e-13 t=6912
ju bu 	局部	c=3 d=2.36816e-09 t=6912
ju bu bian liang 	局部變量	c=1 d=9.21517e-10 t=6912
ju bu yu 	局部域	c=3 d=2.62813e-09 t=6912
ju jue 	拒絕	c=1 d=1.90761e-10 t=6912
ju lei 	聚類	c=1 d=4.10538e-09 t=6912
ju ti 	具體	c=1 d=0.0044601 t=6912
ju ti de 	具體的	c=1 d=1.42691e-06 t=6912
ju ti lai jiang jiu shi yi xia shun xu 	具體來講就是以下順序	c=1 d=0.0448245 t=6912
ju yi ge 	舉一個	c=1 d=4.18297e-12 t=6912
ju you 	具有	c=1 d=7.5617e-07 t=6912
jue 	覺	c=0 d=0.00072265 t=6912
jue de 	覺得	c=1 d=0.0146803 t=6912
jue ding 	決定	c=2 d=6.63318e-05 t=6912
ka zhu 	卡住	c=1 d=7.88932e-06 t=6912
kai 	開	c=1 d=5.7864e-06 t=6912
kai fa 	開發	c=1 d=1.37144e-10 t=6912
kai fa ban 	開發板	c=0 d=7.67467e-06 t=6912
kai fa ban de 	開發板的	c=1 d=7.71314e-05 t=6912
kai fa zhen dui 	開發針對	c=1 d=1.95657e-14 t=6912
kai ge 	開個	c=1 d=0.000284437 t=6912
kai guan 	開關	c=4 d=0.00686057 t=6912
kai hui 	開會	c=0 d=0.00133665 t=6912
kai hui a 	開會啊	c=1 d=0.0134335 t=6912
kai le 	開了	c=1 d=0.000263884 t=6912
kai shi 	開始	c=3 d=0.00155411 t=6912
kai shi shi 	開始時	c=0 d=2.34084e-07 t=6912
kai shi you 	開始有	c=1 d=2.83114e-08 t=6912
kai shi zhi xing 	開始執行	c=2 d=3.96666e-05 t=6912
kai tou 	開頭	c=1 d=4.25268e-08 t=6912
kai xiao 	開銷	c=2 d=0.0152654 t=6912
kai xiao hen da de 	開銷很大的	c=1 d=0.0118551 t=6912
kai xiao ji hu wei 	開銷幾乎爲	c=1 d=2.70795e-14 t=6912
kai xin 	開心	c=0 d=1.89416e-16 t=6912
kai xin huo zhe 	開心或者	c=1 d=1.90366e-15 t=6912
kai yuan 	開源	c=0 d=1.25903e-05 t=6912
kai yuan xie yi bu tong 	開源協議不同	c=1 d=0.000126534 t=6912
kan chu 	看出	c=1 d=6.61015e-13 t=6912
kan chu lai 	看出來	c=1 d=1.48949e-11 t=6912
kan dao 	看到	c=2 d=0.00024373 t=6912
kan dao de 	看到的	c=1 d=9.03116e-08 t=6912
kan dong 	看懂	c=1 d=0.00719046 t=6912
kan kan 	看看	c=2 d=1.5956e-10 t=6912
kan qi lai 	看起來	c=2 d=2.8932e-13 t=6912
kan wo 	看我	c=1 d=1.31765e-10 t=6912
kan xia 	看下	c=1 d=7.60348e-13 t=6912
kan yi xia 	看一下	c=1 d=1.31108e-10 t=6912
kan zhe 	看着	c=3 d=1.40374e-05 t=6912
kan zhe fei chang yong zhong 	看着非常臃腫	c=1 d=1.03098e-06 t=6912
kan zuo shi 	看作是	c=1 d=0.203926 t=6912
kang 	康	c=0 d=5.44943e-07 t=6912
kao lv 	考慮	c=9 d=0.026191 t=6912
kao shang 	靠上	c=0 d=1.03668e-13 t=6912
ke 	可	c=1 d=1.22244e-10 t=6912
ke bian cheng 	可編程	c=1 d=0.143704 t=6912
ke cha 	可查	c=1 d=6.47485e-05 t=6912
ke da 	科大	c=0 d=1.00796e-06 t=6912
ke da jiu ye 	科大就業	c=1 d=1.01301e-05 t=6912
ke fu 	克服	c=1 d=1.06e-09 t=6912
ke ji 	科技	c=6 d=0.000218743 t=6912
ke jian 	可見	c=2 d=0.00465304 t=6912
ke jian shi 	可見時	c=1 d=0.00419023 t=6912
ke kao xing 	可靠性	c=0 d=2.10895e-15 t=6912
ke kao xing he 	可靠性和	c=1 d=2.11952e-14 t=6912
ke ku 	刻苦	c=2 d=3.63445e-11 t=6912
ke kuo zhan xing 	可擴展性	c=1 d=2.46723e-07 t=6912
ke neng 	可能	c=5 d=0.0270621 t=6912
ke neng de 	可能的	c=1 d=0.00623495 t=6912
ke neng de zhi xing shi 	可能的執行是	c=1 d=0.062662 t=6912
ke neng hui 	可能會	c=2 d=0.0383487 t=6912
ke neng hui bei cun fang zai 	可能會被存放在	c=1 d=0.197899 t=6912
ke neng hui dai lai 	可能會帶來	c=1 d=1.85988e-06 t=6912
ke neng jiu 	可能就	c=1 d=0.0137049 t=6912
ke neng mei you 	可能沒有	c=0 d=1.00535e-05 t=6912
ke neng mei you shi yong na yi tao gong ju 	可能沒有使用那一套工具	c=1 d=0.000101039 t=6912
ke neng shi 	可能是	c=2 d=0.83527 t=6912
ke neng zhi 	可能值	c=1 d=6.50952e-09 t=6912
ke shi 	可是	c=1 d=1.44149e-08 t=6912
ke shi hua 	可視化	c=1 d=7.0189e-13 t=6912
ke xing xing 	可行性	c=1 d=7.2103e-06 t=6912
ke xuan 	可選	c=0 d=1.84168e-09 t=6912
ke xuan de 	可選的	c=2 d=3.9272e-05 t=6912
ke xuan zhi 	可選值	c=2 d=3.7298e-08 t=6912
ke xue 	科學	c=2 d=8.1705e-07 t=6912
ke xue ji shu 	科學技術	c=1 d=5.44392e-12 t=6912
ke xue ji shu da xue 	科學技術大學	c=3 d=5.7901e-12 t=6912
ke yi 	可以	c=75 d=1.34191 t=6912
ke yi bang zhu 	可以幫助	c=1 d=0.00121259 t=6912
ke yi bao zheng ru xia 	可以保證如下	c=1 d=0.786628 t=6912
ke yi bei 	可以被	c=2 d=1.3814e-07 t=6912
ke yi bei ren wei 	可以被認爲	c=1 d=6.41261e-09 t=6912
ke yi bu yong 	可以不用	c=1 d=4.26529e-06 t=6912
ke yi chuan di gei 	可以傳遞給	c=1 d=3.79277e-07 t=6912
ke yi chuang jian zhe ge lei xing 	可以創見這個類型	c=1 d=8.09042e-08 t=6912
ke yi de 	可以的	c=1 d=0.017953 t=6912
ke yi fei chang zhi guan 	可以非常直觀	c=1 d=6.20702e-08 t=6912
ke yi jiang 	可以將	c=1 d=1.13686e-09 t=6912
ke yi jie shou 	可以接受	c=1 d=0.377192 t=6912
ke yi li ke 	可以立刻	c=1 d=0.856415 t=6912
ke yi ma 	可以嗎	c=1 d=6.07047e-11 t=6912
ke yi sheng lve diao 	可以省略掉	c=1 d=2.38894e-10 t=6912
ke yi shi yong 	可以使用	c=5 d=5.85628e-06 t=6912
ke yi shi yong mo kuai 	可以使用模塊	c=1 d=2.71967e-06 t=6912
ke yi ti gao xing neng 	可以提高性能	c=1 d=0.410656 t=6912
ke yi ti gong 	可以提供	c=0 d=4.2756e-06 t=6912
ke yi tong guo 	可以通過	c=1 d=0.839457 t=6912
ke yi tui chu 	可以推出	c=1 d=4.96839e-07 t=6912
ke yi yong 	可以用	c=0 d=0.010435 t=6912
ke yi you 	可以有	c=1 d=7.90425e-08 t=6912
ke yi you duo zhong bu tong de shi li 	可以有多種不同的實例	c=1 d=3.69912e-07 t=6912
ke yi zhi chi 	可以支持	c=1 d=0.00332928 t=6912
ke yi zhi jie 	可以直接	c=0 d=1.16806e-05 t=6912
ke yi zhi jie yong liu lan qi da kai 	可以直接用瀏覽器打開	c=1 d=0.000117391 t=6912
ke yi zhi xing 	可移植性	c=2 d=0.665297 t=6912
ke yong 	可用	c=0 d=9.51553e-06 t=6912
ke yong de 	可用的	c=1 d=9.56323e-05 t=6912
ke zhi xing 	可執行	c=3 d=3.86376e-09 t=6912
ken ding 	肯定	c=1 d=1.0631e-14 t=6912
ken ding hui 	肯定會	c=1 d=2.3485e-15 t=6912
kong de 	空的	c=1 d=1.50032e-08 t=6912
kong jian 	空間	c=2 d=7.07652e-14 t=6912
kong jian de 	空間的	c=1 d=2.35907e-09 t=6912
kong zhi 	控制	c=2 d=2.998e-05 t=6912
kong zhi qi 	控制器	c=0 d=4.7843e-05 t=6912
ku 	庫	c=1 d=1.92599e-08 t=6912
kua yue 	跨越	c=0 d=1.72666e-15 t=6912
kua yue le 	跨越了	c=1 d=1.73532e-14 t=6912
kuai 	塊	c=1 d=9.74019e-08 t=6912
kuai 	快	c=0 d=5.56141e-11 t=6912
kuai yao 	快要	c=1 d=2.42422e-06 t=6912
kun lun 	崑崙	c=1 d=4.37401e-08 t=6912
kuo hao 	括號	c=1 d=1.66077e-08 t=6912
kuo zhan 	擴展	c=1 d=4.99195e-08 t=6912
kuo zhan wei 	擴展爲	c=2 d=9.62572e-08 t=6912
lai 	來	c=26 d=0.483422 t=6912
lai chuang jian 	來創建	c=1 d=3.94755e-07 t=6912
lai fen jie 	來分解	c=1 d=2.28343e-08 t=6912
lai huo qu 	來獲取	c=1 d=3.51023e-08 t=6912
lai jiang 	來講	c=2 d=0.034061 t=6912
lai kan 	來看	c=1 d=0.158025 t=6912
lai que bao 	來確保	c=1 d=1.75157e-06 t=6912
lai shi xian 	來實現	c=2 d=0.00098783 t=6912
lai yu qu 	來預取	c=1 d=3.23418e-15 t=6912
lai yuan 	來源	c=1 d=0.0205478 t=6912
lai zuo 	來做	c=1 d=0.843673 t=6912
lan jian 	藍劍	c=1 d=0.0169075 t=6912
lan jie 	攔截	c=1 d=5.26558e-14 t=6912
lang fei 	浪費	c=1 d=0.0397562 t=6912
lao ban 	老闆	c=2 d=0.0139818 t=6912
lao lu 	老盧	c=3 d=1.94603e-10 t=6912
lao shi 	老師	c=9 d=0.000165755 t=6912
lao shu 	老鼠	c=1 d=1.83344e-14 t=6912
le 	了	c=34 d=0.437646 t=6912
le ma 	了嗎	c=1 d=0.0129715 t=6912
le yi ge 	了一個	c=1 d=8.25386e-08 t=6912
le yu 	樂於	c=1 d=4.3642e-11 t=6912
lei 	累	c=1 d=3.46751e-11 t=6912
lei 	類	c=20 d=6.89459e-05 t=6912
lei si 	類似	c=6 d=0.195797 t=6912
lei si de 	類似的	c=1 d=5.25288e-15 t=6912
lei si yi ge 	類似一個	c=1 d=0.000796726 t=6912
lei si yu 	類似於	c=3 d=0.869358 t=6912
lei xing 	類型	c=24 d=9.31569e-06 t=6912
lei xing ca chu 	類型擦除	c=1 d=3.73915e-07 t=6912
lei xing ca chu de 	類型擦除的	c=1 d=3.43184e-07 t=6912
lei xing can shu 	類型參數	c=2 d=8.33024e-07 t=6912
lei xing cuo wu 	類型錯誤	c=1 d=8.56853e-07 t=6912
lei xing de 	類型的	c=3 d=8.02862e-07 t=6912
lei xing he ji suan 	類型和計算	c=1 d=3.16798e-07 t=6912
lei xing jian cha 	類型檢查	c=1 d=2.61392e-10 t=6912
lei xing ne 	類型呢	c=1 d=2.70611e-06 t=6912
lei xing pi pei 	類型匹配	c=1 d=3.68957e-06 t=6912
lei xing tui dao 	類型推導	c=1 d=2.97579e-06 t=6912
li 	李	c=2 d=0.000238772 t=6912
li 	裏	c=0 d=1.58926e-10 t=6912
li chun 	李春	c=0 d=9.07952e-13 t=6912
li chun jie 	李春傑	c=4 d=4.2871e-10 t=6912
li du 	粒度	c=2 d=0.012549 t=6912
li ji 	立即	c=0 d=0.00246002 t=6912
li ji fan hui 	立即返回	c=1 d=0.0247235 t=6912
li jie 	理解	c=3 d=0.199888 t=6912
li kai 	離開	c=0 d=0.000179994 t=6912
li kai bei jing 	離開北京	c=1 d=0.0148464 t=6912
li ke 	立刻	c=0 d=0.0852144 t=6912
li lao shi 	李老師	c=1 d=1.35497e-15 t=6912
li liang 	力量	c=1 d=2.56879e-11 t=6912
li lun 	理論	c=1 d=9.85951e-11 t=6912
li lun shang 	理論上	c=0 d=8.02929e-08 t=6912
li lun shang lai jiang 	理論上來講	c=1 d=8.06953e-07 t=6912
li mian 	裏面	c=4 d=0.355126 t=6912
li mian bao kuo le 	裏面包括了	c=1 d=0.000117979 t=6912
li mian de 	裏面的	c=2 d=0.310413 t=6912
li mian mei yi ge 	裏面每一個	c=1 d=0.289384 t=6912
li mian you 	裏面有	c=1 d=1.21593e-06 t=6912
li mian zhuang de 	裏面裝的	c=1 d=1.41295e-08 t=6912
li qiu 	力求	c=1 d=2.02068e-11 t=6912
li ru 	例如	c=4 d=0.00547636 t=6912
li ru dui yu yi xia cheng xu 	例如對於以下程序	c=1 d=0.0550232 t=6912
li shi 	歷史	c=1 d=3.18603e-15 t=6912
li xi 	李曦	c=1 d=1.61745e-10 t=6912
li xiang 	理想	c=1 d=8.92125e-11 t=6912
li xiao 	離校	c=2 d=7.50409e-11 t=6912
li yong 	利用	c=2 d=0.600496 t=6912
li ze 	理則	c=1 d=6.8764e-07 t=6912
li zi 	例子	c=5 d=0.0366742 t=6912
lian 	連	c=1 d=1.66614e-06 t=6912
lian he 	聯合	c=2 d=1.2222 t=6912
lian he chuang xin 	聯合創新	c=1 d=6.1931e-11 t=6912
lian jie 	連接	c=2 d=0.000145485 t=6912
lian jie dao 	連接到	c=1 d=0.00047843 t=6912
lian meng 	聯盟	c=1 d=1.22878e-12 t=6912
lian shang qu 	連上去	c=1 d=9.42566e-11 t=6912
lian xi 	聯繫	c=1 d=7.9521e-11 t=6912
lian xiang 	聯想	c=1 d=6.98151e-09 t=6912
lian xu de 	連續的	c=0 d=0.000246639 t=6912
lian zhe 	連着	c=0 d=1.29803e-11 t=6912
liang duan 	兩端	c=0 d=3.28306e-16 t=6912
liang duan de 	兩端的	c=1 d=3.29952e-15 t=6912
liang ge 	兩個	c=8 d=0.033936 t=6912
liang ge lei 	兩個類	c=1 d=2.37049e-07 t=6912
liang hua 	量化	c=2 d=1.37752e-11 t=6912
liang tiao 	兩條	c=2 d=5.02396e-12 t=6912
liang zhong 	兩種	c=1 d=0.00729148 t=6912
liang zhong ji shu 	兩種技術	c=1 d=0.00153381 t=6912
liang zhong ke neng 	兩種可能	c=1 d=0.071719 t=6912
liang zhong qi dong mo shi 	兩種啓動模式	c=1 d=2.72625e-05 t=6912
liang zhong zhu yao xing shi 	兩種主要形式	c=1 d=3.7363e-07 t=6912
liao jie 	瞭解	c=2 d=0.000144823 t=6912
lie chu lai 	列出來	c=1 d=4.82237e-09 t=6912
lin 	鄰	c=1 d=7.87298e-11 t=6912
lin cun 	鄰村	c=0 d=7.71708e-12 t=6912
lin jie 	臨界	c=0 d=0.0519442 t=6912
lin jie qu 	臨界區	c=1 d=0.577758 t=6912
lin jie qu nei de 	臨界區內的	c=2 d=1.14557 t=6912
lin shui xian 	鄰水縣	c=2 d=5.36835e-06 t=6912
ling hun de 	靈魂的	c=1 d=1.99128e-15 t=6912
ling pi 	另闢	c=1 d=2.02137e-15 t=6912
ling wai 	另外	c=1 d=5.80039e-05 t=6912
ling wai de 	另外的	c=3 d=0.00961127 t=6912
ling wai yi ge 	另外一個	c=6 d=0.965605 t=6912
liu 	六	c=1 d=9.812e-13 t=6912
liu 	劉	c=1 d=1.10344e-11 t=6912
liu 	流	c=0 d=4.94277e-06 t=6912
liu cheng 	流程	c=6 d=0.00175807 t=6912
liu cheng tu 	流程圖	c=1 d=1.16885e-12 t=6912
liu lan qi 	瀏覽器	c=0 d=1.16806e-05 t=6912
liu liang 	流量	c=1 d=9.78833e-14 t=6912
long xin 	龍芯	c=3 d=2.86149e-11 t=6912
lu jing 	路徑	c=1 d=1.77405e-09 t=6912
lu xian 	路線	c=1 d=3.57311e-11 t=6912
luan ma 	亂碼	c=2 d=1.46089e-10 t=6912
luan sheng 	孿生	c=1 d=6.3674e-14 t=6912
luan xu 	亂序	c=3 d=0.00180226 t=6912
luan xu zhi xing 	亂序執行	c=1 d=0.00149594 t=6912
lun tan 	論壇	c=2 d=4.33205e-08 t=6912
lun wen 	論文	c=14 d=3.93277e-11 t=6912
luo hu 	落戶	c=1 d=9.97928e-06 t=6912
luo ji shang 	邏輯上	c=1 d=0.00391899 t=6912
luo ji shang de 	邏輯上的	c=1 d=0.00367942 t=6912
luo kuan 	落款	c=1 d=3.20146e-13 t=6912
luo yong hao 	羅永浩	c=1 d=9.64261e-14 t=6912
lv 	率	c=1 d=6.14421e-06 t=6912
lv se 	綠色	c=1 d=0.00891518 t=6912
lve da 	略大	c=1 d=1.32106e-11 t=6912
ma 	嗎	c=8 d=0.0112519 t=6912
ma 	馬	c=3 d=2.20929e-10 t=6912
ma du gong 	馬督工	c=1 d=2.5441e-15 t=6912
ma fan 	麻煩	c=2 d=3.44013e-06 t=6912
ma shang 	馬上	c=1 d=7.83504e-13 t=6912
mai 	買	c=1 d=0.000261259 t=6912
mai bu dao 	買不到	c=1 d=0.00023056 t=6912
man 	慢	c=2 d=8.89519e-06 t=6912
man zu 	滿足	c=5 d=0.110623 t=6912
man zu le 	滿足了	c=1 d=0.0202419 t=6912
mao hao 	冒號	c=1 d=1.11993e-09 t=6912
mao si 	貌似	c=1 d=1.47824e-10 t=6912
mao si shi 	貌似是	c=1 d=6.0548e-10 t=6912
mao xian 	冒險	c=0 d=7.88932e-07 t=6912
me 	麼	c=0 d=0.0909373 t=6912
mei 	沒	c=3 d=0.0488055 t=6912
mei 	美	c=2 d=3.64273e-14 t=6912
mei ci 	每次	c=5 d=0.685106 t=6912
mei ci dou yao 	每次都要	c=1 d=3.3552e-06 t=6912
mei ci shi yong 	每次使用	c=1 d=5.73078e-10 t=6912
mei cuo 	沒錯	c=1 d=9.24059e-13 t=6912
mei dang wo 	每當我	c=1 d=1.89416e-15 t=6912
mei fa 	沒法	c=0 d=0.00119742 t=6912
mei fa yan zheng 	沒法驗證	c=1 d=0.0120342 t=6912
mei hao 	美好	c=1 d=2.3721e-15 t=6912
mei ju 	美劇	c=0 d=9.98777e-17 t=6912
mei ju tian tang 	美劇天堂	c=1 d=1.00378e-15 t=6912
mei shang 	沒上	c=0 d=2.47277e-05 t=6912
mei shang ban 	沒上板	c=1 d=0.000248517 t=6912
mei shi 	沒事	c=2 d=1.96712e-10 t=6912
mei wan quan 	美完全	c=1 d=2.82528e-13 t=6912
mei wen ti 	沒問題	c=1 d=4.52043e-13 t=6912
mei yi 	每一	c=0 d=5.4485e-05 t=6912
mei yi ci 	每一次	c=4 d=2.53509e-06 t=6912
mei yi ge 	每一個	c=8 d=0.072128 t=6912
mei yi ge he 	每一個核	c=1 d=0.011161 t=6912
mei yi ge he de 	每一個核的	c=1 d=0.0972957 t=6912
mei yi ge lei 	每一個類	c=1 d=1.67045e-07 t=6912
mei yi ge yuan su 	每一個元素	c=1 d=1.71718e-08 t=6912
mei yi ji de 	每一記得	c=1 d=3.87202e-15 t=6912
mei yi ju 	每一句	c=0 d=9.44845e-11 t=6912
mei yi ju hou mian de 	每一句後面的	c=1 d=9.49581e-10 t=6912
mei yi lei 	每一類	c=1 d=0.000547581 t=6912
mei yi tiao 	每一條	c=1 d=0.0911727 t=6912
mei you 	沒有	c=10 d=1.74337 t=6912
mei you a 	沒有啊	c=1 d=0.0146253 t=6912
mei you bei 	沒有被	c=1 d=0.00410726 t=6912
mei you de 	沒有的	c=1 d=0.0902655 t=6912
mei you gei 	沒有給	c=1 d=1.19206e-08 t=6912
mei you ju lei 	沒有聚類	c=1 d=5.89006e-09 t=6912
mei you li kai 	沒有離開	c=1 d=0.00180897 t=6912
mei you ni 	沒有你	c=1 d=2.14637e-15 t=6912
mei you qi ta de 	沒有其他的	c=1 d=1.36765e-07 t=6912
mei you ren he 	沒有任何	c=0 d=3.90894e-10 t=6912
mei you ren he de 	沒有任何的	c=1 d=3.92853e-09 t=6912
mei you zhe ge 	沒有這個	c=1 d=0.000102055 t=6912
mei you zhi 	沒有值	c=1 d=1.94581e-08 t=6912
mei za 	沒咋	c=1 d=0.0071546 t=6912
mei zai 	沒在	c=1 d=1.58133e-09 t=6912
mei zen me 	沒怎麼	c=1 d=1.05744e-10 t=6912
meng dong 	懵懂	c=1 d=3.13753e-11 t=6912
mi ma 	密碼	c=2 d=1.80265e-13 t=6912
mi mang 	迷茫	c=1 d=1.10078e-12 t=6912
mi qie xiang guan 	密切相關	c=2 d=0.00022178 t=6912
mi yao 	密鑰	c=1 d=2.28202e-05 t=6912
mian ji 	面積	c=1 d=0.00960953 t=6912
mian xiang 	面向	c=1 d=1.41637e-07 t=6912
mian xiang dui xiang 	面向對象	c=1 d=7.81215e-08 t=6912
miao shu 	描述	c=2 d=0.153372 t=6912
miao shu le 	描述了	c=1 d=9.32711e-05 t=6912
min gan 	敏感	c=2 d=1.80927e-05 t=6912
ming 	名	c=1 d=1.78294e-09 t=6912
ming ling 	命令	c=3 d=0.161016 t=6912
ming ling hang 	命令行	c=2 d=0.000626336 t=6912
ming ming 	命名	c=6 d=7.84987e-08 t=6912
ming yue 	明月	c=1 d=4.58952e-15 t=6912
ming zhong 	命中	c=0 d=0.0146812 t=6912
ming zhong zhu ding 	命中註定	c=0 d=2.2007e-16 t=6912
ming zi 	名字	c=2 d=4.13347e-06 t=6912
mo 	模	c=0 d=1.26861e-06 t=6912
mo er 	摩爾	c=0 d=7.69585e-09 t=6912
mo er xian cheng 	摩爾線程	c=1 d=7.73442e-08 t=6912
mo hu 	模糊	c=1 d=7.43242e-10 t=6912
mo hu de 	模糊的	c=2 d=0.155194 t=6912
mo kuai 	模塊	c=0 d=7.49834e-06 t=6912
mo ni qi 	模擬器	c=1 d=9.76472e-15 t=6912
mo ren 	默認	c=3 d=0.000462069 t=6912
mo ren can shu 	默認參數	c=1 d=6.46033e-08 t=6912
mo ren qing kuang xia 	默認情況下	c=1 d=3.07488e-09 t=6912
mo shi 	模式	c=7 d=3.88465e-05 t=6912
mo shi pi pei 	模式匹配	c=2 d=3.87779e-08 t=6912
mo shi xia 	模式下	c=1 d=0.000152934 t=6912
mo xing 	模型	c=9 d=0.760342 t=6912
mou ge 	某個	c=1 d=3.21641e-09 t=6912
mou yi ge 	某一個	c=2 d=0.00195975 t=6912
mou yi ge jie guo de 	某一個結果的	c=1 d=1.11685e-06 t=6912
mu biao 	目標	c=2 d=2.7968e-11 t=6912
mu biao di zhi 	目標地址	c=0 d=0.0879832 t=6912
mu biao di zhi xiang tong de 	目標地址相同的	c=1 d=0.0695994 t=6912
mu biao di zhi xiang tong shi 	目標地址相同時	c=1 d=0.814647 t=6912
mu di 	目的	c=1 d=1.32464e-05 t=6912
mu di shi 	目的是	c=1 d=0.000130387 t=6912
mu qian 	目前	c=7 d=6.45923e-06 t=6912
na 	哪	c=0 d=9.38025e-14 t=6912
na 	那	c=2 d=0.057925 t=6912
na ge 	那個	c=3 d=0.227638 t=6912
na gen 	那根	c=0 d=1.17451e-11 t=6912
na gen xian 	那根線	c=1 d=1.1804e-10 t=6912
na li 	哪裏	c=1 d=0.00183156 t=6912
na li 	那裏	c=1 d=1.14551e-10 t=6912
na me 	那麼	c=10 d=0.0934861 t=6912
na shun xu 	那順序	c=1 d=0.571209 t=6912
na wei dao 	那味道	c=1 d=0.0109436 t=6912
na wo men 	那我們	c=1 d=8.15063e-07 t=6912
na wo men ke yi 	那我們可以	c=1 d=1.34729e-07 t=6912
na xie 	那些	c=2 d=7.56298e-09 t=6912
na yi tao 	那一套	c=0 d=1.00535e-05 t=6912
na zhao de 	哪找的	c=1 d=9.42727e-13 t=6912
nai niu 	奶牛	c=1 d=2.05618e-10 t=6912
nan dian 	難點	c=0 d=0.000390694 t=6912
nan gang qu 	南崗區	c=0 d=5.64257e-05 t=6912
nan guo 	難過	c=0 d=1.90366e-16 t=6912
nan guo shi 	難過時	c=1 d=1.9132e-15 t=6912
nan qu 	南區	c=1 d=8.95992e-12 t=6912
nan shou 	難受	c=0 d=0.0162838 t=6912
ne 	呢	c=6 d=0.000304848 t=6912
nei 	內	c=7 d=0.00447692 t=6912
nei bu 	內部	c=0 d=7.86896e-06 t=6912
nei bu de 	內部的	c=1 d=0.0441572 t=6912
nei bu he 	內部和	c=1 d=7.9084e-05 t=6912
nei cun 	內存	c=19 d=1.10281 t=6912
nei cun cao zuo bi xu wan cheng 	內存操作必須完成	c=1 d=0.00102814 t=6912
nei cun de 	內存的	c=1 d=0.00347995 t=6912
nei cun di zhi 	內存地址	c=1 d=2.29566e-12 t=6912
nei cun huan chong qu 	內存緩衝區	c=1 d=0.000426457 t=6912
nei cun mo xing 	內存模型	c=4 d=1.83245 t=6912
nei cun mo xing de hao huai 	內存模型的好壞	c=1 d=0.13068 t=6912
nei cun mo xing shang 	內存模型上	c=1 d=0.484325 t=6912
nei cun qiang 	內存牆	c=1 d=0.782705 t=6912
nei cun xian zhi 	內存限制	c=1 d=0.625002 t=6912
nei cun xie 	內存寫	c=1 d=0.637628 t=6912
nei cun yi zhi xing 	內存一致性	c=1 d=0.733447 t=6912
nei cun ying she de 	內存應捨得	c=1 d=7.82971e-05 t=6912
nei cun zhi xing shun xu 	內存執行順序	c=1 d=0.38868 t=6912
nei de 	內的	c=4 d=0.155639 t=6912
nei he 	內核	c=1 d=5.72883e-06 t=6912
nei rong 	內容	c=3 d=2.88336e-12 t=6912
neng 	能	c=2 d=0.000147748 t=6912
neng bei 	能被	c=1 d=3.137e-09 t=6912
neng gou 	能夠	c=8 d=1.15648 t=6912
neng gou fang bian de xie 	能夠方便的寫	c=1 d=0.131994 t=6912
neng gou shi li hua de 	能夠實例化的	c=1 d=4.47316e-07 t=6912
neng jie 	能解	c=0 d=0.00072265 t=6912
neng jie jue 	能解覺	c=1 d=0.00726273 t=6912
neng li 	能力	c=2 d=1.12638e-10 t=6912
neng zuo 	能做	c=0 d=8.23255e-08 t=6912
neng zuo de 	能做的	c=1 d=8.27381e-07 t=6912
ni 	你	c=3 d=0.0265347 t=6912
ni da kai 	你打開	c=1 d=1.00102e-12 t=6912
ni dang 	你當	c=0 d=0.000744658 t=6912
ni dang shi 	你當時	c=1 d=0.00748391 t=6912
ni de 	你的	c=1 d=9.33346e-13 t=6912
ni fa piao 	你發票	c=1 d=0.000277414 t=6912
ni fen zhi 	你分支	c=1 d=0.00843808 t=6912
ni gen 	你跟	c=1 d=0.0190631 t=6912
ni hai shi 	你還是	c=1 d=0.00980366 t=6912
ni hui 	你會	c=1 d=0.0581343 t=6912
ni ke neng hui 	你可能會	c=1 d=0.0564161 t=6912
ni ke yi 	你可以	c=2 d=4.91698e-07 t=6912
ni ke yi zai 	你可以在	c=2 d=9.4761e-06 t=6912
ni lai 	你來	c=1 d=0.0128424 t=6912
ni ming 	匿名	c=2 d=5.93515e-08 t=6912
ni ming han shu 	匿名函數	c=5 d=9.61915e-08 t=6912
ni ming han shu ye shi ru ci 	匿名函數也是如此	c=1 d=1.18611e-08 t=6912
ni qu 	你去	c=1 d=0.018043 t=6912
ni shi 	你是	c=3 d=2.49482e-10 t=6912
ni yong 	你用	c=0 d=1.27871e-11 t=6912
ni yong de 	你用的	c=1 d=1.28512e-10 t=6912
ni zhi qian 	你之前	c=1 d=0.000259956 t=6912
nian 	年	c=5 d=0.00021605 t=6912
nian tie 	粘貼	c=1 d=7.03707e-14 t=6912
nian yue 	年月	c=1 d=3.26613e-13 t=6912
nin 	您	c=1 d=1.55858e-15 t=6912
nin hao 	您好	c=4 d=0.000166586 t=6912
niu pi 	牛皮	c=1 d=0.0204798 t=6912
nong ye da xue 	農業大學	c=1 d=5.10658e-07 t=6912
nu li 	努力	c=1 d=4.68065e-11 t=6912
nv peng you 	女朋友	c=1 d=1.82901e-15 t=6912
o 	哦	c=1 d=7.79596e-13 t=6912
o o 	哦哦	c=1 d=0.00946646 t=6912
ou la 	歐拉	c=2 d=1.95717e-10 t=6912
ou wen 	歐文	c=1 d=0.0126512 t=6912
pai chu 	排除	c=1 d=1.46757e-13 t=6912
pai lie 	排列	c=1 d=1.60911e-08 t=6912
pai xu 	排序	c=0 d=2.61303e-07 t=6912
